LotArea,LotFrontage,LotShape,LotConfig,LandContour,LandSlope,Neighborhood,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,KitchenQual,Fireplaces,FireplaceQu,GarageArea,GarageQual,GarageCond,WoodDeckSF,PoolArea,YrSold,SalePrice,AgeSinceRemod/Add,TotRms,PorchArea,LocationRank,OverallQualCond,ExterQualCond,BsmtQualCond,GarageQualCond
16905,115,Reg,Inside,Lvl,Gtl,Timber,5,6,3,4,3,3,1350,4,1,1328,3,2,4,308,3,3,0,0,2007,170000,48,6,104,3,30,12,9,9
7155,53,Reg,Inside,Lvl,Gtl,Crawfor,6,8,3,3,3,3,686,3,1,1461,3,1,4,225,3,3,0,0,2007,135000,16,5,116,3,48,9,9,9
9205,69,IR1,Inside,Lvl,Gtl,NoRidge,6,5,4,3,4,3,930,5,1,2683,4,2,4,473,3,3,237,0,2008,290000,17,9,447,4,30,12,12,9
7697,64,Reg,Inside,Lvl,Gtl,Gilbert,7,6,4,3,4,3,1246,5,1,1258,4,0,0,462,3,3,0,0,2007,173500,0,6,0,2,42,12,12,9
7800,78,Reg,Inside,Bnk,Mod,Edwards,5,8,3,4,3,4,896,5,1,2008,5,0,0,230,3,3,103,0,2006,225000,4,8,0,1,40,12,12,9
14357,69,IR1,CulDSac,Lvl,Gtl,NAmes,5,5,3,3,3,3,864,3,1,1187,3,1,3,440,3,3,128,0,2007,140500,46,5,0,2,25,9,9,9
8775,65,Reg,Inside,Lvl,Gtl,CollgCr,5,5,3,3,4,3,990,4,1,990,3,0,0,299,3,3,0,0,2007,126000,13,5,64,3,25,9,12,9
2645,24,Reg,Inside,Lvl,Gtl,Somerst,8,5,4,3,4,3,960,5,1,1586,4,0,0,480,3,3,169,0,2008,170000,9,8,0,4,40,12,12,9
13568,43,IR2,CulDSac,Lvl,Gtl,CollgCr,5,5,3,3,4,3,990,5,1,990,3,0,0,576,3,3,224,0,2006,156000,11,6,0,3,25,9,12,9
16321,47,IR1,CulDSac,Lvl,Gtl,NAmes,5,6,3,3,3,3,1484,3,1,1600,3,2,4,319,3,3,288,0,2006,207500,9,5,258,2,30,9,9,9
8640,72,Reg,Inside,Lvl,Gtl,Somerst,8,5,4,3,4,3,896,5,1,1792,4,0,0,590,3,3,184,0,2007,255000,0,7,96,4,40,12,12,9
1596,21,Reg,Inside,Lvl,Gtl,MeadowV,4,6,3,3,4,3,462,3,1,988,3,1,1,297,3,3,0,0,2008,94900,35,4,221,1,24,9,12,9
7315,70,Reg,Inside,Lvl,Gtl,NAmes,5,6,3,3,3,3,1170,3,1,1170,3,1,3,338,3,3,0,0,2007,140000,49,6,225,2,30,9,9,9
7614,42,Reg,Inside,Lvl,Mod,OldTown,3,5,3,3,3,2,738,4,1,1376,3,0,0,216,3,3,0,0,2006,96900,56,4,329,2,15,9,6,9
11000,69,IR1,CulDSac,Lvl,Gtl,NAmes,5,6,3,3,3,3,1154,5,1,1154,3,1,1,480,3,3,0,0,2009,154000,43,6,58,2,30,9,9,9
10337,69,IR1,Inside,Lvl,Gtl,OldTown,8,9,4,4,3,3,725,5,0,1772,4,0,0,816,3,3,0,0,2007,184900,8,7,0,2,72,16,9,9
14803,114,Reg,Inside,Lvl,Gtl,NridgHt,10,5,5,3,5,3,2078,5,1,2084,5,1,4,1220,3,3,188,0,2008,385000,0,6,45,4,50,15,15,9
8765,50,Reg,Inside,Lvl,Gtl,IDOTRR,4,6,3,3,3,3,951,5,0,951,3,0,0,327,3,3,0,0,2006,106500,56,4,28,1,24,9,9,9
12720,106,Reg,Inside,Lvl,Gtl,NoRidge,8,5,4,3,4,3,1455,5,1,2687,4,2,3,810,3,3,252,0,2009,327000,9,9,30,4,40,12,12,9
11128,85,Reg,Corner,Lvl,Gtl,Somerst,9,5,5,3,5,3,2458,5,1,2490,5,2,4,795,3,3,70,0,2009,468000,3,6,226,4,45,15,15,9
5160,60,Reg,Corner,Lvl,Gtl,IDOTRR,6,6,3,2,3,3,1204,3,1,1666,3,0,0,384,2,3,0,0,2009,135000,59,5,148,1,36,6,9,6
13072,63,Reg,Inside,Lvl,Gtl,SawyerW,6,5,4,3,4,3,1141,5,1,1141,3,0,0,484,3,3,0,0,2006,142500,1,6,0,3,30,12,12,9
8814,73,Reg,Inside,Lvl,Gtl,NAmes,5,6,3,3,3,3,732,5,1,1464,3,0,0,470,3,3,0,0,2008,141000,40,7,40,2,30,9,9,9
7000,70,Reg,Inside,Lvl,Gtl,Edwards,5,7,3,3,4,3,1117,3,1,1347,3,0,0,0,0,0,85,0,2008,107500,17,6,148,1,35,9,12,0
4484,59,IR1,Corner,Lvl,Gtl,SWISU,5,6,3,3,3,3,672,3,0,1282,3,0,0,240,3,3,0,0,2007,108500,28,5,88,1,30,9,9,9
9019,69,IR1,Inside,Lvl,Gtl,SawyerW,6,5,3,3,4,3,636,5,1,1320,4,0,0,472,3,3,0,0,2006,150000,12,7,40,3,30,9,12,9
8520,60,Reg,Inside,Bnk,Gtl,IDOTRR,3,5,3,3,2,2,216,2,0,936,3,0,0,0,0,0,0,0,2006,78000,56,4,0,1,15,9,4,0
11932,92,Reg,FR2,Lvl,Gtl,Somerst,8,5,4,3,4,3,1580,5,1,1580,4,0,0,830,3,3,0,0,2008,235128,0,6,24,4,40,12,12,9
115149,69,IR2,CulDSac,Low,Sev,ClearCr,7,5,3,3,4,3,1643,3,1,1824,4,2,3,739,3,3,380,0,2007,302000,5,6,48,1,35,9,12,9
14330,40,IR1,CulDSac,Lvl,Gtl,CollgCr,5,6,3,3,3,3,864,3,1,1558,3,0,0,440,3,3,140,0,2008,163000,7,6,466,3,30,9,9,9
8777,67,Reg,Inside,Lvl,Mod,Edwards,3,6,3,4,0,0,0,3,0,640,3,0,0,240,3,3,0,0,2010,84900,3,4,0,1,18,12,0,9
2308,24,Reg,Inside,Lvl,Gtl,NPkVill,6,5,3,3,3,3,855,3,1,1322,3,1,2,440,3,3,260,0,2009,147000,35,8,0,2,30,9,9,9
2500,50,Reg,Corner,Lvl,Gtl,OldTown,7,8,4,3,3,3,910,5,1,1826,5,1,4,164,2,2,0,0,2009,155000,4,8,0,2,56,12,9,4
8049,50,IR1,CulDSac,Lvl,Gtl,Timber,7,5,3,3,4,3,1309,3,1,1339,3,1,3,484,4,4,0,0,2006,180000,16,6,148,3,35,9,12,16
5600,70,Reg,Inside,Lvl,Gtl,IDOTRR,4,5,2,2,0,0,0,2,0,1092,2,0,0,0,0,0,0,0,2010,55000,60,7,0,1,20,4,0,0
9590,73,IR1,Corner,Lvl,Gtl,Timber,7,5,4,3,5,3,868,5,1,1146,4,1,4,438,3,3,160,0,2007,187500,4,7,22,3,35,12,15,9
7200,72,Reg,Inside,Lvl,Gtl,Edwards,6,6,3,3,3,3,1041,5,1,1125,3,1,2,352,3,3,296,0,2009,125000,33,6,0,1,36,9,9,9
11500,86,IR1,Inside,Lvl,Gtl,Crawfor,7,7,4,3,4,3,1017,4,1,2057,4,1,4,180,2,3,0,0,2006,250000,19,6,322,3,49,12,12,6
6756,60,Reg,Inside,Lvl,Gtl,OldTown,5,6,3,3,3,4,481,3,0,899,3,0,0,200,2,3,0,0,2008,78000,58,4,96,2,30,9,12,6
11426,63,Reg,Inside,Lvl,Gtl,OldTown,4,6,3,3,3,3,828,4,1,1594,3,0,0,0,0,0,0,0,2008,118000,12,7,281,2,24,9,9,0
12030,93,Reg,Inside,Lvl,Gtl,NridgHt,8,5,5,3,5,3,1694,5,1,1694,4,0,0,818,3,3,168,0,2007,318000,0,6,228,4,40,15,15,9
9554,80,IR1,Inside,Lvl,Gtl,SawyerW,8,5,4,3,4,3,777,5,1,1911,4,1,3,471,3,3,182,0,2006,215000,12,7,81,3,40,12,12,9
8534,61,Reg,Inside,Low,Gtl,IDOTRR,4,4,3,3,2,3,432,3,0,672,3,0,0,0,0,0,0,0,2006,72000,56,4,112,1,16,9,6,0
11361,104,Reg,Inside,Lvl,Gtl,NWAmes,6,5,3,3,4,3,1193,3,1,1523,3,1,3,478,3,3,0,0,2008,180000,32,7,189,3,30,9,12,9
12416,47,IR1,Inside,Lvl,Gtl,Timber,6,5,3,3,4,2,1606,3,1,1651,3,1,3,616,3,3,192,0,2008,184000,22,7,0,3,30,9,8,9
9600,80,Reg,Corner,Lvl,Gtl,NAmes,5,6,3,3,3,3,1041,5,1,1041,3,0,0,270,3,3,224,0,2009,124500,50,6,88,2,30,9,9,9
8267,70,Reg,Corner,Lvl,Gtl,NAmes,5,5,3,3,3,3,1604,3,1,1604,3,0,0,576,3,3,42,0,2010,135000,52,8,0,2,25,9,9,9
6000,50,Reg,Inside,Lvl,Gtl,BrkSide,6,7,3,3,3,3,981,5,1,1672,4,1,4,240,3,3,0,0,2008,164900,19,6,11,2,42,9,9,9
9600,80,Reg,Inside,Lvl,Gtl,NWAmes,7,5,3,3,3,3,1164,3,1,1164,3,0,0,528,3,3,0,0,2006,140000,37,6,0,3,35,9,9,9
7350,71,Reg,Inside,Lvl,Gtl,NAmes,5,6,3,3,3,3,1041,4,1,1041,3,0,0,294,3,3,0,0,2009,128000,51,5,0,2,30,9,9,9
7703,69,IR1,CulDSac,Lvl,Gtl,Sawyer,6,8,3,3,4,3,450,5,1,1034,3,1,1,504,3,3,311,0,2008,153000,30,6,0,1,48,9,12,9
4347,63,Reg,Inside,Lvl,Gtl,OldTown,6,8,4,3,4,4,796,5,1,1609,3,0,0,228,2,2,0,0,2008,127500,58,5,182,2,48,12,16,4
9600,80,Reg,Inside,Lvl,Gtl,NAmes,5,8,3,4,3,3,572,4,1,1337,4,1,4,264,3,3,0,0,2008,141500,2,6,192,2,40,12,9,9
12256,98,IR1,Corner,Lvl,Gtl,NoRidge,8,5,4,3,5,3,1463,5,1,2622,4,2,3,712,3,3,186,0,2010,325000,15,8,32,4,40,12,15,9
9547,80,Reg,Inside,Lvl,Gtl,NWAmes,7,6,3,3,4,3,1594,5,1,1594,4,1,3,472,3,3,190,0,2007,188500,14,5,80,3,42,9,12,9
7200,60,Reg,Inside,Lvl,Gtl,Somerst,6,5,4,3,4,3,1262,4,1,1262,4,0,0,572,3,3,0,0,2006,185000,0,5,120,4,30,12,12,9
13072,63,Reg,Inside,Lvl,Gtl,SawyerW,6,5,3,3,4,4,1175,5,1,1175,4,0,0,0,0,0,0,0,2008,146000,2,6,90,3,30,9,16,0
3600,60,Reg,Inside,Lvl,Gtl,OldTown,6,7,3,3,3,3,624,5,1,1288,5,1,4,280,3,3,0,0,2009,119000,2,6,103,2,42,9,9,9
1680,21,Reg,Inside,Lvl,Gtl,BrDale,5,5,3,3,3,3,630,3,1,1302,3,0,0,280,3,3,0,0,2009,112000,38,7,0,1,25,9,9,9
3316,37,IR1,Inside,Lvl,Gtl,Somerst,8,5,4,3,4,3,1247,5,1,1247,4,1,4,550,3,3,0,0,2006,197000,1,5,84,4,40,12,12,9
16387,72,IR1,Inside,Lvl,Gtl,NridgHt,9,5,4,3,5,4,1738,4,1,2589,5,1,4,831,3,3,0,0,2006,412083,0,9,0,4,45,12,20,9
13265,69,IR1,CulDSac,Lvl,Gtl,Mitchel,8,5,4,3,4,3,1568,5,1,1689,4,2,4,857,3,3,150,0,2008,271000,6,7,59,2,40,12,12,9
3242,48,Reg,Inside,Lvl,Gtl,NridgHt,7,5,4,3,4,3,1405,5,1,1405,4,1,4,478,3,3,136,0,2007,200000,4,6,36,4,35,12,12,9
8991,64,IR1,CulDSac,Lvl,Gtl,NWAmes,7,6,3,3,4,3,1228,3,1,1324,4,1,2,585,3,3,407,0,2007,174000,31,7,36,3,42,9,12,9
8000,80,Reg,Inside,Lvl,Gtl,NAmes,5,5,3,3,3,3,1377,3,1,1377,3,2,3,351,3,3,0,0,2007,156500,47,6,0,2,25,9,9,9
9303,69,IR1,Corner,Lvl,Gtl,Timber,6,5,4,3,5,3,872,5,1,1756,3,0,0,422,3,3,144,0,2007,204000,10,8,122,3,30,12,15,9
8544,69,IR1,CulDSac,Lvl,Gtl,Sawyer,5,6,3,3,3,3,1228,4,1,1228,4,0,0,271,3,3,0,0,2008,149350,2,6,65,1,30,9,9,9
11425,69,IR1,Corner,Lvl,Gtl,NAmes,5,6,3,3,3,3,1008,4,1,1008,3,1,4,275,3,3,0,0,2006,137000,52,4,120,2,30,9,9,9
11404,75,IR1,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,1153,5,1,2031,4,1,3,541,3,3,192,0,2008,222500,9,7,84,3,35,12,12,9
8229,72,IR1,Inside,Lvl,Gtl,Gilbert,6,5,4,3,4,3,752,5,1,1504,4,0,0,440,3,3,100,0,2007,166000,0,7,32,2,30,12,12,9
4485,56,Reg,Inside,Lvl,Gtl,OldTown,5,7,3,3,3,3,936,3,1,936,3,1,4,0,0,0,51,0,2010,109500,60,5,135,2,35,9,9,0
15635,69,IR1,CulDSac,Lvl,Gtl,Edwards,4,5,3,3,0,0,0,3,1,1383,3,0,0,498,2,3,0,0,2009,122000,55,4,200,1,20,9,0,6
3153,56,Reg,Inside,Lvl,Gtl,OldTown,5,6,3,3,3,3,967,4,1,967,3,1,4,180,2,3,0,0,2007,99900,17,4,26,2,30,9,9,6
11096,84,Reg,Inside,Lvl,Gtl,Somerst,8,5,4,3,4,3,1656,5,1,1656,4,0,0,826,3,3,0,0,2007,249700,1,6,146,4,40,12,12,9
14000,80,Reg,Inside,Lvl,Gtl,Crawfor,6,8,3,4,3,3,1092,5,1,1152,4,1,4,300,3,3,0,0,2009,158500,5,6,36,3,48,12,9,9
7733,74,IR1,Inside,Lvl,Gtl,SawyerW,6,5,3,3,3,3,1142,5,1,1142,4,0,0,0,0,0,4,0,2006,139500,1,6,50,3,30,9,9,0
8098,69,IR1,Inside,Lvl,Gtl,Timber,6,5,4,3,4,3,1381,5,1,1403,4,0,0,470,3,3,0,0,2006,202000,6,6,173,3,30,12,12,9
8393,70,Reg,Corner,Lvl,Gtl,NAmes,5,5,3,3,3,3,1626,5,1,1712,3,0,0,588,3,3,272,0,2006,145000,1,8,54,2,25,9,9,9
12900,60,Reg,Inside,Lvl,Gtl,Sawyer,4,4,3,3,4,3,1198,3,1,1258,3,0,0,400,2,3,120,0,2008,108959,39,6,0,1,16,9,12,6
57200,69,IR1,Inside,Bnk,Sev,Timber,5,5,3,3,3,3,747,3,1,1687,3,2,3,572,3,3,0,0,2010,160000,60,6,50,3,25,9,9,9
8078,70,Reg,Inside,Lvl,Gtl,NAmes,5,5,3,3,3,3,1560,3,1,1560,3,0,0,484,3,3,0,0,2007,128600,49,8,0,2,25,9,9,9
12384,69,Reg,CulDSac,Lvl,Gtl,NWAmes,7,7,3,3,4,3,793,3,1,1935,3,1,3,550,3,3,0,0,2007,197900,31,7,365,3,49,9,12,9
9927,69,IR1,Inside,Lvl,Gtl,NWAmes,7,5,4,3,5,3,1047,3,1,1083,3,1,2,596,3,3,444,0,2006,172000,30,5,40,3,35,12,15,9
16300,39,IR1,CulDSac,Lvl,Gtl,CollgCr,5,4,3,3,4,3,876,3,1,907,3,0,0,308,3,3,0,0,2007,130000,30,6,0,3,20,9,12,9
7915,69,IR1,Inside,Lvl,Gtl,Timber,6,5,4,3,5,3,1666,5,1,1675,4,0,0,435,3,3,165,0,2008,195000,8,7,52,3,30,12,15,9
21750,100,Reg,Inside,HLS,Mod,Mitchel,5,5,3,3,3,3,988,5,1,988,3,0,0,520,3,3,0,0,2008,113000,54,4,0,2,25,9,9,9
9116,70,Reg,Corner,Lvl,Gtl,Mitchel,8,5,4,3,5,3,1491,5,1,1491,4,0,0,490,3,3,120,0,2006,209000,5,6,100,2,40,12,15,9
14419,125,IR1,Corner,Lvl,Gtl,Timber,7,5,3,3,4,3,1645,5,1,1479,4,1,2,578,3,3,224,0,2009,213500,20,9,238,3,35,9,12,9
13070,67,Reg,Corner,Lvl,Gtl,NAmes,5,5,3,3,3,3,631,3,1,1112,3,0,0,480,3,3,0,0,2009,126000,58,4,255,2,25,9,9,9
9855,73,Reg,Corner,Lvl,Gtl,Edwards,6,5,3,3,3,3,1436,2,1,1689,3,1,4,480,3,3,0,0,2009,127500,53,5,0,1,30,9,9,9
8118,60,Reg,Inside,HLS,Gtl,StoneBr,9,5,5,3,5,3,1710,5,1,1710,5,1,4,557,3,3,156,0,2008,334000,1,6,48,4,45,15,15,9
10920,69,IR1,Corner,Lvl,Gtl,NAmes,6,5,3,3,3,3,1253,3,1,1253,3,1,2,352,3,3,0,0,2008,157000,48,6,389,2,30,9,9,9
6600,60,Reg,Inside,Lvl,Gtl,NAmes,5,5,3,3,3,3,864,4,1,864,3,0,0,294,3,3,58,0,2007,125500,45,4,0,2,25,9,9,9
8199,63,Reg,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,728,5,1,1456,4,1,4,410,3,3,36,0,2008,189000,3,8,18,3,35,12,12,9
9947,69,IR1,CulDSac,Lvl,Gtl,Mitchel,7,5,3,3,4,3,1188,5,1,1217,4,0,0,497,3,3,168,0,2009,173000,18,7,27,2,35,9,12,9
14330,100,IR1,Corner,Low,Gtl,Veenker,7,4,4,2,4,3,1748,4,1,2646,4,4,3,550,3,3,641,800,2006,260000,32,9,100,4,28,8,12,9
10769,68,IR1,Inside,Lvl,Gtl,CollgCr,8,5,4,3,4,3,866,5,1,1768,4,0,0,578,3,3,144,0,2009,212000,2,7,105,3,40,12,12,9
8846,57,IR1,CulDSac,Lvl,Gtl,CollgCr,5,5,4,3,4,3,870,5,1,914,3,0,0,576,3,3,0,0,2006,148000,10,4,0,3,25,12,12,9
10600,69,IR1,Inside,Lvl,Gtl,NAmes,6,5,3,3,3,3,533,3,1,1775,3,0,0,480,3,3,0,0,2010,136300,46,6,172,2,30,9,9,9
18890,69,IR1,Inside,Lvl,Gtl,Sawyer,5,5,3,3,4,3,1361,5,1,2620,3,1,3,600,3,3,155,0,2007,190000,30,10,169,1,25,9,12,9
9142,69,Reg,Inside,Lvl,Gtl,OldTown,5,5,3,2,2,3,797,3,0,1627,3,0,0,420,2,1,192,0,2008,139500,2,8,60,2,25,6,6,2
7750,69,Reg,Inside,Lvl,Gtl,Gilbert,7,5,4,3,4,3,660,5,1,1320,4,0,0,400,3,3,0,0,2007,162000,4,7,48,2,35,12,12,9
6060,50,Reg,Inside,Lvl,Gtl,IDOTRR,4,5,3,3,3,3,732,4,1,1123,3,0,0,264,3,3,0,0,2007,100000,57,5,140,1,20,9,9,9
10172,58,IR1,Inside,Lvl,Gtl,Mitchel,5,7,3,3,3,3,864,5,1,874,3,0,0,288,3,3,0,0,2006,126500,3,6,120,2,35,9,9,9
10380,86,IR1,Inside,Lvl,Gtl,SawyerW,7,5,4,3,3,3,1502,5,1,2730,4,1,3,576,3,3,201,0,2007,301000,20,9,96,3,35,12,9,9
9337,69,IR1,Inside,Lvl,Gtl,CollgCr,6,5,3,4,4,3,824,5,1,1786,4,0,0,684,3,3,0,0,2007,204750,10,8,162,3,30,12,12,9
7200,60,Reg,Inside,Lvl,Gtl,NAmes,4,5,3,3,0,0,0,2,0,1040,3,0,0,420,3,3,0,0,2009,90000,59,6,0,2,20,9,0,9
9600,60,Reg,Inside,Lvl,Gtl,OldTown,5,5,3,3,3,3,973,3,1,2350,3,0,0,393,3,3,0,0,2008,130000,48,8,219,2,25,9,9,9
8640,72,Reg,Inside,Lvl,Gtl,NAmes,5,5,3,3,4,2,900,5,1,1770,3,0,0,530,3,3,0,0,2006,155000,38,8,330,2,25,9,8,9
7931,70,Reg,Inside,Lvl,Gtl,NAmes,5,6,3,3,3,3,1269,3,1,1269,3,1,2,308,3,3,0,0,2008,155000,48,6,0,2,30,9,9,9
11625,75,Reg,Inside,Lvl,Gtl,Sawyer,5,4,3,3,3,3,1039,5,1,1039,3,0,0,504,3,3,0,0,2010,131500,45,7,0,1,20,9,9,9
9600,80,Reg,Inside,Lvl,Gtl,NAmes,6,6,3,3,3,3,1156,5,1,1520,3,2,4,364,3,3,0,0,2010,153000,38,6,189,2,36,9,9,9
11478,98,Reg,Inside,Lvl,Gtl,NridgHt,8,5,4,3,5,3,1704,5,1,1704,4,1,4,772,3,3,0,0,2010,306000,2,7,50,4,40,12,15,9
7740,61,Reg,Inside,Lvl,Gtl,NridgHt,9,5,4,3,5,4,1686,5,1,1686,5,1,4,899,3,3,266,0,2006,332200,0,5,100,4,45,12,20,9
9520,71,IR1,Inside,HLS,Gtl,Timber,8,5,4,3,4,3,1638,5,1,1646,4,1,4,800,3,3,192,0,2008,293077,0,7,44,3,40,12,12,9
17199,69,Reg,FR2,Lvl,Gtl,NAmes,4,7,3,4,3,3,914,5,1,914,3,0,0,270,2,3,140,0,2007,128000,46,4,0,2,28,12,9,6
5400,40,Reg,Corner,Lvl,Gtl,OldTown,6,7,3,4,3,3,1149,4,1,1616,4,0,0,216,3,3,0,0,2007,152000,3,6,183,2,42,12,9,9
10800,60,Reg,Inside,Lvl,Gtl,NAmes,4,4,3,3,3,3,720,3,0,1192,3,0,0,0,0,0,0,0,2006,135000,56,7,0,2,16,9,9,0
9900,90,Reg,Inside,Lvl,Gtl,OldTown,6,4,3,3,3,3,1008,3,1,2210,2,0,0,205,2,3,0,0,2007,117500,57,8,48,2,24,9,9,6
6000,50,Reg,Inside,Lvl,Gtl,OldTown,6,6,3,3,3,3,845,3,1,1296,3,0,0,576,3,3,0,0,2007,127500,57,5,175,2,36,9,9,9
17778,94,IR1,Inside,Lvl,Gtl,Veenker,8,5,4,3,4,3,2461,4,1,2497,4,2,4,676,3,3,266,0,2007,373000,26,6,0,4,40,12,12,9
1477,21,Reg,Inside,Lvl,Gtl,MeadowV,6,9,3,4,3,3,546,5,1,1092,3,0,0,0,0,0,187,0,2008,98000,1,7,0,1,54,12,9,0
19645,85,IR1,FR2,Lvl,Gtl,Crawfor,7,6,3,3,4,3,423,5,1,1652,4,0,0,473,3,3,0,0,2010,203135,3,8,0,3,42,9,12,9
8750,70,Reg,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,880,5,1,1716,4,1,3,512,3,3,0,0,2009,191000,13,6,120,3,35,12,12,9
7785,74,IR1,Inside,Lvl,Gtl,NAmes,5,5,3,3,0,0,0,3,1,1014,3,0,0,267,3,3,0,0,2008,98000,52,4,240,2,25,9,0,9
10800,60,Reg,Inside,Lvl,Gtl,Edwards,5,5,3,3,4,4,1200,3,1,1200,3,0,0,0,0,0,120,0,2009,179000,21,10,0,1,25,9,16,0
9139,76,IR1,Inside,Lvl,Gtl,Somerst,8,5,4,3,5,3,1422,5,1,1432,4,1,4,492,3,3,297,0,2009,245000,3,6,50,4,40,12,15,9
10140,78,Reg,Inside,Lvl,Gtl,NWAmes,7,5,4,3,5,3,1650,5,1,1680,4,1,3,583,3,3,78,0,2009,213250,10,7,73,3,35,12,15,9
10122,60,Reg,Inside,Lvl,Gtl,OldTown,4,6,3,3,0,0,0,3,0,869,3,0,0,390,2,3,0,0,2008,89900,58,3,66,2,24,9,0,6
10141,74,IR1,Corner,Lvl,Gtl,Gilbert,7,5,3,3,4,3,832,4,1,1718,3,1,3,427,3,3,0,0,2009,185000,11,7,385,2,35,9,12,9
2205,21,Reg,Inside,Lvl,Gtl,BrDale,6,6,3,3,3,3,525,3,1,1092,3,0,0,264,3,3,144,0,2007,113500,34,6,0,1,36,9,9,9
10914,60,Reg,Inside,Lvl,Gtl,NAmes,3,3,3,2,3,3,715,2,0,715,3,0,0,660,2,3,0,0,2006,68000,56,4,187,2,9,6,9,6
9196,129,IR1,Inside,Lvl,Gtl,Mitchel,7,5,4,3,5,3,1560,5,1,1560,4,0,0,573,3,3,100,0,2010,201000,7,6,150,2,35,12,15,9
9803,75,Reg,Inside,Lvl,Gtl,Somerst,7,5,4,3,4,3,866,4,1,1768,4,0,0,603,3,3,0,0,2008,226700,3,7,108,4,35,12,12,9
17169,59,IR2,CulDSac,Lvl,Gtl,NridgHt,10,5,5,3,5,3,2320,5,1,2290,5,1,4,1174,3,3,192,0,2007,500067,0,8,30,4,50,15,15,9
9171,59,IR1,Inside,Lvl,Gtl,Gilbert,7,5,4,3,4,3,848,5,1,1598,4,1,4,433,3,3,100,0,2006,201490,1,7,48,2,35,12,12,9
9750,65,Reg,Inside,Low,Mod,CollgCr,5,7,3,3,4,3,990,5,1,990,3,0,0,528,3,3,168,0,2008,155000,14,6,0,3,35,9,12,9
8604,75,IR1,Inside,Lvl,Gtl,NAmes,5,7,3,4,4,3,941,4,1,941,4,0,0,564,3,3,0,0,2009,145000,31,5,40,2,35,12,12,9
6155,60,IR1,FR3,Lvl,Gtl,BrkSide,6,8,3,3,2,2,611,5,1,1362,3,0,0,502,3,2,0,0,2008,128000,9,6,84,2,48,9,4,6
9487,58,IR1,Inside,Lvl,Gtl,Gilbert,6,5,3,3,4,3,915,5,1,1690,3,1,3,442,3,3,0,0,2007,187000,7,8,50,2,30,9,12,9
3675,35,Reg,Inside,Lvl,Gtl,Edwards,6,5,3,3,4,3,547,4,1,1072,3,0,0,525,3,3,0,0,2009,145500,3,5,28,1,30,9,12,9
10200,60,Reg,Inside,Lvl,Gtl,IDOTRR,4,6,3,3,3,3,572,2,0,572,3,0,0,200,3,3,0,0,2009,75000,59,4,72,1,24,9,9,9
11750,75,IR1,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,1546,5,1,1546,4,0,0,796,3,3,144,0,2007,217000,1,6,42,3,35,12,12,9
11896,88,IR1,Corner,Lvl,Gtl,Timber,7,5,4,3,4,3,1336,5,1,1346,4,1,3,660,3,3,100,0,2010,220000,2,7,48,3,35,12,12,9
10400,80,Reg,Inside,Lvl,Gtl,NWAmes,6,5,3,3,3,3,732,4,1,1790,3,1,3,484,3,3,148,0,2006,165150,34,9,147,3,30,9,9,9
10970,69,IR1,Inside,Low,Mod,CollgCr,6,6,3,3,4,4,940,3,1,1026,3,0,0,576,3,2,0,0,2008,147000,30,6,34,3,36,9,16,6
11883,73,Reg,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,1504,5,1,1504,4,1,3,478,3,3,115,0,2009,203000,13,7,66,3,35,12,12,9
10552,70,IR1,Inside,Lvl,Gtl,NAmes,5,5,3,3,3,3,1398,4,1,1700,4,1,4,447,3,3,0,0,2010,165500,51,8,38,2,25,9,9,9
8248,45,Reg,Inside,Lvl,Gtl,Edwards,3,3,3,3,3,3,864,3,0,864,3,0,0,0,0,0,0,0,2008,67000,58,5,100,1,9,9,9,0
9760,80,Reg,Inside,Lvl,Mod,NAmes,6,8,3,3,3,3,822,4,1,1851,4,1,2,440,3,3,239,0,2007,187000,14,7,42,2,48,9,9,9
2998,34,Reg,Inside,Lvl,Gtl,Somerst,6,5,4,3,4,3,756,5,1,1512,4,0,0,440,3,3,0,0,2009,180000,9,7,32,4,30,12,12,9
6821,51,Reg,Inside,HLS,Gtl,Crawfor,6,7,3,3,3,3,651,4,1,1298,3,1,4,240,3,3,216,0,2007,146500,2,5,168,3,42,9,9,9
11354,69,Reg,Inside,Lvl,Gtl,CollgCr,7,5,4,3,3,3,1673,5,1,1673,4,1,3,583,3,3,306,0,2007,270000,7,7,229,3,35,12,9,9
9069,73,Reg,Inside,Lvl,Gtl,SawyerW,6,6,3,3,4,3,936,5,1,996,4,0,0,564,3,3,120,0,2010,147000,18,5,0,3,36,9,12,9
8064,60,Reg,Inside,Lvl,Gtl,NAmes,6,8,3,3,3,3,816,3,1,1224,3,0,0,280,3,3,414,0,2010,132000,6,6,0,2,48,9,9,9
5400,90,Reg,Corner,Lvl,Gtl,OldTown,4,6,2,3,3,3,840,5,1,1374,3,0,0,338,3,3,0,0,2009,105000,59,4,198,2,24,6,9,9
